sample_id,source,is_synthetic,slide_filename,page_number,topic_hint,intent,user_id,conversation_id,question,tutor_answer,created_at
SYN-SLIDE-0077,synthetic_slide,true,d1-slide-hackathon.pdf,26,Chọn model theo TẦNG không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai,why,SYN-U017,SYN-C026,Vì sao phần “Chọn model theo TẦNG không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 26 nêu: Chọn model theo TẦNG, không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai lỗi đối xứng: ✗ việc đơn giản mà gọi frontier → phí tiền ✗ việc khó mà cố dùng rẻ → kết quả tệ Việc đơn giản, khối lượng lớn phân loại · trích xuất · tóm tắt ngắn Việc hàng ngày viết · code · phân tích công việc · automation Việc khó nhất suy luận nhiều bước · code phức tạp · tài liệu dài · độ tin cậy cao Việc cần kiểm soát dữ liệu nhạy cảm · chi phí ở quy mô lớn TẦNG 1 — FRONTIER ĐÓNG Fable 5 · GPT 5.6 Sol · Opus 4.8 đắt nhất",2026-07-29T04:51:00+00:00
SYN-SLIDE-0078,synthetic_slide,true,d1-slide-hackathon.pdf,26,Chọn model theo TẦNG không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai,apply,SYN-U018,SYN-C026,Cho mình một cách áp dụng hoặc ghi nhớ phần “Chọn model theo TẦNG không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 26: Chọn model theo TẦNG, không chọn theo tên VIỆC CỦA BẠN TẦNG MODEL Hai lỗi đối xứng: ✗ việc đơn giản mà gọi frontier → phí tiền ✗ việc khó mà cố dùng rẻ → kết quả tệ Việc đơn giản, khối lượng lớn phân loại · trích xuất · tóm tắt ngắn Việc hàng ngày viết · code · phân tích công việc · automation Việc khó nhất suy luận nhiều bước · code phức tạp · tài liệu dài · độ tin cậy cao Việc cần kiểm soát dữ liệu nhạy cảm · chi phí ở quy mô lớn TẦNG 1 — FRONTIER ĐÓNG Fable 5 · GPT 5.6 Sol · Opus 4.8 đắt nhất",2026-07-29T04:54:00+00:00
SYN-SLIDE-0079,synthetic_slide,true,d1-slide-hackathon.pdf,27,Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ,explain,SYN-U019,SYN-C027,Bạn giải thích ngắn gọn nội dung chính về “Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ” được không?,"Trang 27 trình bày trọng tâm về Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ. Dựa trên slide: Token có giá: vé vào rẻ, vé ra đắt gấp 3–5 lần VÉ VÀO — INPUT 1 chữ BẠN gửi đi: prompt · system instruction · context · lịch sử chat rẻ — model chỉ cần đọc VÉ RA — OUTPUT 3 5 chữ MODEL viết ra — nó phải tự sinh từng mảnh một, vừa chậm vừa tốn đắt — model phải “vắt ócˮ HÓA ĐƠN — 1 LẦN GỌI API input 1.150 tok × $3 / 1M $0.00345 output 200 tok × $15 / 1M $0.00300 TỔNG ≈ $0.0065 số liệu ví dụ — giá thật tùy model & nhà cung cấp Đọc mục usage trong mỗi response — đó là hóa đơn chi tiết giúp bạn kiểm soát chi phí từ ngày",2026-07-29T04:57:00+00:00
SYN-SLIDE-0080,synthetic_slide,true,d1-slide-hackathon.pdf,27,Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ,why,SYN-U020,SYN-C027,Vì sao phần “Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 27 nêu: Token có giá: vé vào rẻ, vé ra đắt gấp 3–5 lần VÉ VÀO — INPUT 1 chữ BẠN gửi đi: prompt · system instruction · context · lịch sử chat rẻ — model chỉ cần đọc VÉ RA — OUTPUT 3 5 chữ MODEL viết ra — nó phải tự sinh từng mảnh một, vừa chậm vừa tốn đắt — model phải “vắt ócˮ HÓA ĐƠN — 1 LẦN GỌI API input 1.150 tok × $3 / 1M $0.00345 output 200 tok × $15 / 1M $0.00300 TỔNG ≈ $0.0065 số liệu ví dụ — giá thật tùy model & nhà cung cấp Đọc mục usage trong mỗi response — đó là hóa đơn chi tiết giúp bạn kiểm ",2026-07-29T05:00:00+00:00
SYN-SLIDE-0081,synthetic_slide,true,d1-slide-hackathon.pdf,27,Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ,apply,SYN-U021,SYN-C027,Cho mình một cách áp dụng hoặc ghi nhớ phần “Token có giá vé vào rẻ vé ra đắt gấp 3 5 lần VÉ”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 27: Token có giá: vé vào rẻ, vé ra đắt gấp 3–5 lần VÉ VÀO — INPUT 1 chữ BẠN gửi đi: prompt · system instruction · context · lịch sử chat rẻ — model chỉ cần đọc VÉ RA — OUTPUT 3 5 chữ MODEL viết ra — nó phải tự sinh từng mảnh một, vừa chậm vừa tốn đắt — model phải “vắt ócˮ HÓA ĐƠN — 1 LẦN GỌI API input 1.150 tok × $3 / 1M $0.00345 output 200 tok × $15 / 1M $0.00300 TỔNG ≈ $0.0065 số liệu ví dụ — giá thật tùy model & nhà cung cấp Đọc mục usage trong mỗi response — đó là hóa đơn chi tiết giúp bạn kiểm ",2026-07-29T05:03:00+00:00
SYN-SLIDE-0082,synthetic_slide,true,d1-slide-hackathon.pdf,28,Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn,explain,SYN-U022,SYN-C028,Bạn giải thích ngắn gọn nội dung chính về “Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn” được không?,"Trang 28 trình bày trọng tâm về Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn. Dựa trên slide: Giải phẫu một prompt: bốn lớp xếp chồng LỚP 1 System instruction “Lời dặn đầu caˮ: model là ai, cư xử thế nào, không được làm gì «Bạn là trợ lý y khoa, trả lời ngắn gọn, không chẩn đoán…» LỚP 2 User input Câu hỏi / yêu cầu của người dùng trong lượt này «Tóm tắt báo cáo Q1 giúp mình» LỚP 3 Context bổ sung Tài liệu, lịch sử chat, dữ liệu tra sổ — phần bày lên “bàn làm việcˮ «[đính kèm: bao_cao_q1.pdf — 3 đoạn liên quan]» LỚP 4 Output mong muốn Dạng kết quả: gạch đầu dòng? bảng? JSON? dài bao nhiêu? «3 bullet + 1 rủi ",2026-07-29T05:06:00+00:00
SYN-SLIDE-0083,synthetic_slide,true,d1-slide-hackathon.pdf,28,Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn,why,SYN-U023,SYN-C028,Vì sao phần “Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 28 nêu: Giải phẫu một prompt: bốn lớp xếp chồng LỚP 1 System instruction “Lời dặn đầu caˮ: model là ai, cư xử thế nào, không được làm gì «Bạn là trợ lý y khoa, trả lời ngắn gọn, không chẩn đoán…» LỚP 2 User input Câu hỏi / yêu cầu của người dùng trong lượt này «Tóm tắt báo cáo Q1 giúp mình» LỚP 3 Context bổ sung Tài liệu, lịch sử chat, dữ liệu tra sổ — phần bày lên “bàn làm việcˮ «[đính kèm: bao_cao_q1.pdf — 3 đoạn liên quan]» LỚP 4 Output mong muốn Dạng kết quả: gạch đầu dòng? bảng? JSON? dài bao nhiêu",2026-07-29T05:09:00+00:00
SYN-SLIDE-0084,synthetic_slide,true,d1-slide-hackathon.pdf,28,Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn,apply,SYN-U024,SYN-C028,Cho mình một cách áp dụng hoặc ghi nhớ phần “Giải phẫu một prompt bốn lớp xếp chồng LỚP 1 System instruction Lời dặn”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 28: Giải phẫu một prompt: bốn lớp xếp chồng LỚP 1 System instruction “Lời dặn đầu caˮ: model là ai, cư xử thế nào, không được làm gì «Bạn là trợ lý y khoa, trả lời ngắn gọn, không chẩn đoán…» LỚP 2 User input Câu hỏi / yêu cầu của người dùng trong lượt này «Tóm tắt báo cáo Q1 giúp mình» LỚP 3 Context bổ sung Tài liệu, lịch sử chat, dữ liệu tra sổ — phần bày lên “bàn làm việcˮ «[đính kèm: bao_cao_q1.pdf — 3 đoạn liên quan]» LỚP 4 Output mong muốn Dạng kết quả: gạch đầu dòng? bảng? JSON? dài bao nhiêu",2026-07-29T05:12:00+00:00
SYN-SLIDE-0085,synthetic_slide,true,d1-slide-hackathon.pdf,29,Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một,explain,SYN-U025,SYN-C029,Bạn giải thích ngắn gọn nội dung chính về “Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một” được không?,"Trang 29 trình bày trọng tâm về Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một. Dựa trên slide: Hai núm vặn chọn từ: temperature & top_p temperature — “núm vặn độ liềuˮ Cùng một câu: “Một tách ___ˮ — bảng xác suất đổi theo T T 0 cà phê trà mưa sao luôn chọn từ chắc nhất → ổn định, lặp lại, hợp code & phân tích T 1 cà phê trà mưa sao cân bằng tự nhiên — vẫn ưu tiên từ hợp lý T 2 cà phê trà mưa sao phân bố phẳng ra → đa dạng, “phiêuˮ, dễ lạc đề top_p — “chỉ xem top đầu bảngˮ (p = 0.9 ① Bảng xác suất gốc cà phê trà mưa sao giữ nhóm cộng dồn ≥ 90% cắt & chuẩn hóa lại → ② Bảng mới cà phê trà mưa “saoˮ (đuôi dài xá",2026-07-29T05:15:00+00:00
SYN-SLIDE-0086,synthetic_slide,true,d1-slide-hackathon.pdf,29,Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một,why,SYN-U026,SYN-C029,Vì sao phần “Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 29 nêu: Hai núm vặn chọn từ: temperature & top_p temperature — “núm vặn độ liềuˮ Cùng một câu: “Một tách ___ˮ — bảng xác suất đổi theo T T 0 cà phê trà mưa sao luôn chọn từ chắc nhất → ổn định, lặp lại, hợp code & phân tích T 1 cà phê trà mưa sao cân bằng tự nhiên — vẫn ưu tiên từ hợp lý T 2 cà phê trà mưa sao phân bố phẳng ra → đa dạng, “phiêuˮ, dễ lạc đề top_p — “chỉ xem top đầu bảngˮ (p = 0.9 ① Bảng xác suất gốc cà phê trà mưa sao giữ nhóm cộng dồn ≥ 90% cắt & chuẩn hóa lại → ② Bảng mới cà phê trà mư",2026-07-29T05:18:00+00:00
SYN-SLIDE-0087,synthetic_slide,true,d1-slide-hackathon.pdf,29,Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một,apply,SYN-U027,SYN-C029,Cho mình một cách áp dụng hoặc ghi nhớ phần “Hai núm vặn chọn từ temperature top_p temperature núm vặn độ liềuˮ Cùng một”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 29: Hai núm vặn chọn từ: temperature & top_p temperature — “núm vặn độ liềuˮ Cùng một câu: “Một tách ___ˮ — bảng xác suất đổi theo T T 0 cà phê trà mưa sao luôn chọn từ chắc nhất → ổn định, lặp lại, hợp code & phân tích T 1 cà phê trà mưa sao cân bằng tự nhiên — vẫn ưu tiên từ hợp lý T 2 cà phê trà mưa sao phân bố phẳng ra → đa dạng, “phiêuˮ, dễ lạc đề top_p — “chỉ xem top đầu bảngˮ (p = 0.9 ① Bảng xác suất gốc cà phê trà mưa sao giữ nhóm cộng dồn ≥ 90% cắt & chuẩn hóa lại → ② Bảng mới cà phê trà mư",2026-07-29T05:21:00+00:00
SYN-SLIDE-0088,synthetic_slide,true,d2-slide-hackathon.pdf,1,Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement,explain,SYN-U028,SYN-C030,Bạn giải thích ngắn gọn nội dung chính về “Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement” được không?,Trang 1 trình bày trọng tâm về Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement. Dựa trên slide: AI IN ACTION · DAY 02 Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement rõ ràng. AI IN ACTION - HACKATHON,2026-07-29T05:24:00+00:00
SYN-SLIDE-0089,synthetic_slide,true,d2-slide-hackathon.pdf,1,Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement,why,SYN-U029,SYN-C030,Vì sao phần “Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement” quan trọng khi xây dựng sản phẩm AI?,Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 1 nêu: AI IN ACTION · DAY 02 Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement rõ ràng. AI IN ACTION - HACKATHON,2026-07-29T05:27:00+00:00
SYN-SLIDE-0090,synthetic_slide,true,d2-slide-hackathon.pdf,1,Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement,apply,SYN-U030,SYN-C030,Cho mình một cách áp dụng hoặc ghi nhớ phần “Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement”.,"Cách ghi nhớ là tách khái niệm, cơ chế và tình huống áp dụng. Nội dung gốc ở trang 1: AI IN ACTION · DAY 02 Xác định bài toán cho AI. Từ yêu cầu mơ hồ đến Problem Statement rõ ràng. AI IN ACTION - HACKATHON",2026-07-29T05:30:00+00:00
SYN-SLIDE-0091,synthetic_slide,true,d2-slide-hackathon.pdf,2,SÁNG KHUNG LÝ THUYẾT 4H Problem Discovery Double Diamond HCD Problem Statement định lượng,explain,SYN-U031,SYN-C031,Bạn giải thích ngắn gọn nội dung chính về “SÁNG KHUNG LÝ THUYẾT 4H Problem Discovery Double Diamond HCD Problem Statement định lượng” được không?,"Trang 2 trình bày trọng tâm về SÁNG KHUNG LÝ THUYẾT 4H Problem Discovery Double Diamond HCD Problem Statement định lượng. Dựa trên slide: SÁNG KHUNG LÝ THUYẾT 4H · Problem Discovery Double Diamond, HCD · Problem Statement & định lượng hóa · PAIR ① AI có thêm giá trị? · PAIR ② Automate/Augment → Rule/Workflow/Agent · PAIR ③ Reward function & success criteria · Khi AI sai & UX/HITL · PS hoàn chỉnh → Go/Not Yet/No-Go CHIỀU THỰC HÀNH LAB 4H · Cá nhân: Tìm 5 bài toán & điền 3 Problem Cards · Nhóm: Phản biện chéo, chốt 1 bài toán · Nhóm: Xác thực dữ liệu & vẽ quy trình · Nhóm: Xác định giải pháp & ra quyết định · Cá nhân: Viết nhật ký phản tư Reflection Lo",2026-07-29T05:33:00+00:00
SYN-SLIDE-0092,synthetic_slide,true,d2-slide-hackathon.pdf,2,SÁNG KHUNG LÝ THUYẾT 4H Problem Discovery Double Diamond HCD Problem Statement định lượng,why,SYN-U032,SYN-C031,Vì sao phần “SÁNG KHUNG LÝ THUYẾT 4H Problem Discovery Double Diamond HCD Problem Statement định lượng” quan trọng khi xây dựng sản phẩm AI?,"Ý nghĩa của phần này nằm ở cách nó kết nối kiến thức với quyết định sản phẩm. Slide trang 2 nêu: SÁNG KHUNG LÝ THUYẾT 4H · Problem Discovery Double Diamond, HCD · Problem Statement & định lượng hóa · PAIR ① AI có thêm giá trị? · PAIR ② Automate/Augment → Rule/Workflow/Agent · PAIR ③ Reward function & success criteria · Khi AI sai & UX/HITL · PS hoàn chỉnh → Go/Not Yet/No-Go CHIỀU THỰC HÀNH LAB 4H · Cá nhân: Tìm 5 bài toán & điền 3 Problem Cards · Nhóm: Phản biện chéo, chốt 1 bài toán · Nhóm: Xác thực dữ liệu & vẽ quy trình · Nhóm: Xác định giải pháp & ra quyết định · Cá nhân: Viết nhật ký p",2026-07-29T05:36:00+00:00
